,path,split_path,size
2120,Eukarya/Metazoa/Arthropoda/Insecta/Lepidoptera/Noctuidae/Eutrichopidia,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Lepidoptera', 'Noctuidae', 'Eutrichopidia']",1
2121,Eukarya/Metazoa/Arthropoda/Insecta/Lepidoptera/Noctuidae/Eutrichopidia/https:||live.staticflickr.com|4210|35695129802_f1dd248b71.jpg,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Lepidoptera', 'Noctuidae', 'Eutrichopidia', 'https:||live.staticflickr.com|4210|35695129802_f1dd248b71.jpg']",1
2122,Eukarya/Metazoa/Arthropoda/Insecta/Lepidoptera/Nymphalidae/Mycalesis/https:||live.staticflickr.com|4253|35732600921_0eccac0acd.jpg,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Lepidoptera', 'Nymphalidae', 'Mycalesis', 'https:||live.staticflickr.com|4253|35732600921_0eccac0acd.jpg']",1
2123,Eukarya/Metazoa/Arthropoda/Insecta/Lepidoptera/Nymphalidae/Junonia/https:||live.staticflickr.com|4212|35732593911_e64408e8db.jpg,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Lepidoptera', 'Nymphalidae', 'Junonia', 'https:||live.staticflickr.com|4212|35732593911_e64408e8db.jpg']",1
2124,Eukarya/Metazoa/Arthropoda/Insecta/Hemiptera,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Hemiptera']",6
2125,Eukarya/Metazoa/Arthropoda/Insecta/Hemiptera/Cercopidae,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Hemiptera', 'Cercopidae']",3
2126,Eukarya/Metazoa/Arthropoda/Insecta/Hemiptera/Cercopidae/Euryaulax,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Hemiptera', 'Cercopidae', 'Euryaulax']",1
2127,Eukarya/Metazoa/Arthropoda/Insecta/Hemiptera/Cercopidae/Euryaulax/https:||live.staticflickr.com|4229|35823708266_32eefe4b6a.jpg,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Hemiptera', 'Cercopidae', 'Euryaulax', 'https:||live.staticflickr.com|4229|35823708266_32eefe4b6a.jpg']",1
2128,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Cerambycidae/Phoracantha,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Cerambycidae', 'Phoracantha']",1
2129,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Cerambycidae/Phoracantha/https:||live.staticflickr.com|4281|35695082352_5d39fbdcff.jpg,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Cerambycidae', 'Phoracantha', 'https:||live.staticflickr.com|4281|35695082352_5d39fbdcff.jpg']",1
2130,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Cerambycidae/Rhytiphora,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Cerambycidae', 'Rhytiphora']",1
2131,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Cerambycidae/Rhytiphora/https:||live.staticflickr.com|4257|35695080272_793914130a.jpg,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Cerambycidae', 'Rhytiphora', 'https:||live.staticflickr.com|4257|35695080272_793914130a.jpg']",1
2132,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Curculionidae/Rhynchaenus,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Curculionidae', 'Rhynchaenus']",1
2133,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Curculionidae/Rhynchaenus/https:||live.staticflickr.com|4283|35695078612_90c3ea207a.jpg,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Curculionidae', 'Rhynchaenus', 'https:||live.staticflickr.com|4283|35695078612_90c3ea207a.jpg']",1
2134,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Iridaceae/Tritonia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Iridaceae', 'Tritonia']",1
2135,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Iridaceae/Tritonia/https:||live.staticflickr.com|4110|35594156626_16a6a8aeff.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Iridaceae', 'Tritonia', 'https:||live.staticflickr.com|4110|35594156626_16a6a8aeff.jpg']",1
2136,Eukarya/Metazoa/Chordata/Appendicularia/Copelata/Fritillariidae/Fritillaria/https:||live.staticflickr.com|4222|35272527472_fac29c8e06.jpg,"['Eukarya', 'Metazoa', 'Chordata', 'Appendicularia', 'Copelata', 'Fritillariidae', 'Fritillaria', 'https:||live.staticflickr.com|4222|35272527472_fac29c8e06.jpg']",1
2137,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Caladenia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Caladenia']",1
2138,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Caladenia/https:||live.staticflickr.com|4199|35272524992_15e833d531.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Caladenia', 'https:||live.staticflickr.com|4199|35272524992_15e833d531.jpg']",1
2139,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Paphiopedilum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Paphiopedilum']",1
2140,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Paphiopedilum/https:||live.staticflickr.com|4248|35439133515_3f6b6972d0.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Paphiopedilum', 'https:||live.staticflickr.com|4248|35439133515_3f6b6972d0.jpg']",1
2141,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Brassicales/Brassicaceae/Cardamine,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Brassicales', 'Brassicaceae', 'Cardamine']",1
2142,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Brassicales/Brassicaceae/Cardamine/https:||live.staticflickr.com|4277|35439131325_217a25227b.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Brassicales', 'Brassicaceae', 'Cardamine', 'https:||live.staticflickr.com|4277|35439131325_217a25227b.jpg']",1
2143,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Zingiberales/Musaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Zingiberales', 'Musaceae']",3
2144,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Zingiberales/Musaceae/Musa,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Zingiberales', 'Musaceae', 'Musa']",1
2145,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Zingiberales/Musaceae/Musa/https:||live.staticflickr.com|4273|35439129455_9df28afd0b.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Zingiberales', 'Musaceae', 'Musa', 'https:||live.staticflickr.com|4273|35439129455_9df28afd0b.jpg']",1
2146,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Asteraceae/Podotheca,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Asteraceae', 'Podotheca']",1
2147,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Asteraceae/Podotheca/https:||live.staticflickr.com|4209|35439125745_c1288d435c.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Asteraceae', 'Podotheca', 'https:||live.staticflickr.com|4209|35439125745_c1288d435c.jpg']",1
2148,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Asphodelaceae/Aloe/https:||live.staticflickr.com|4199|35439123155_b6049ff824.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Asphodelaceae', 'Aloe', 'https:||live.staticflickr.com|4199|35439123155_b6049ff824.jpg']",1
2149,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Asphodelaceae/Kniphofia/https:||live.staticflickr.com|4230|35439121035_521562bbe7.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Asphodelaceae', 'Kniphofia', 'https:||live.staticflickr.com|4230|35439121035_521562bbe7.jpg']",1
2150,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Fabales/Fabaceae/Astragalus,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Fabales', 'Fabaceae', 'Astragalus']",1
2151,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Fabales/Fabaceae/Astragalus/https:||live.staticflickr.com|4277|35439117915_b09c9dd726.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Fabales', 'Fabaceae', 'Astragalus', 'https:||live.staticflickr.com|4277|35439117915_b09c9dd726.jpg']",1
2152,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Myrtales/Myrtaceae/Acca,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Myrtales', 'Myrtaceae', 'Acca']",1
2153,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Myrtales/Myrtaceae/Acca/https:||live.staticflickr.com|4239|34629284453_b01ae7fda4.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Myrtales', 'Myrtaceae', 'Acca', 'https:||live.staticflickr.com|4239|34629284453_b01ae7fda4.jpg']",1
2154,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Rosales/Rosaceae/Amelanchier,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Rosales', 'Rosaceae', 'Amelanchier']",1
2155,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Rosales/Rosaceae/Amelanchier/https:||live.staticflickr.com|4267|34629282903_2053a7a7c4.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Rosales', 'Rosaceae', 'Amelanchier', 'https:||live.staticflickr.com|4267|34629282903_2053a7a7c4.jpg']",1
2156,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Fabales/Fabaceae/Cytisus/https:||live.staticflickr.com|4199|34629281363_c2d8862ac7.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Fabales', 'Fabaceae', 'Cytisus', 'https:||live.staticflickr.com|4199|34629281363_c2d8862ac7.jpg']",1
2157,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Asteraceae/Callistephus,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Asteraceae', 'Callistephus']",1
2158,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Asteraceae/Callistephus/https:||live.staticflickr.com|4245|35439096925_407a675fc8.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Asteraceae', 'Callistephus', 'https:||live.staticflickr.com|4245|35439096925_407a675fc8.jpg']",1
2159,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Campanulaceae/Lobelia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Campanulaceae', 'Lobelia']",1
2160,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Campanulaceae/Lobelia/https:||live.staticflickr.com|4219|35439094505_c19f988de1.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Campanulaceae', 'Lobelia', 'https:||live.staticflickr.com|4219|35439094505_c19f988de1.jpg']",1
2161,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Ericales/Ericaceae/Rhododendron/https:||live.staticflickr.com|4202|34597335284_526cac955c.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Ericales', 'Ericaceae', 'Rhododendron', 'https:||live.staticflickr.com|4202|34597335284_526cac955c.jpg']",1
2162,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Eulophiella,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Eulophiella']",1
2163,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Eulophiella/https:||live.staticflickr.com|4278|35272509932_b4c7ffb170.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Eulophiella', 'https:||live.staticflickr.com|4278|35272509932_b4c7ffb170.jpg']",1
2164,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Eulophiella/https:||live.staticflickr.com|4278|35272508282_9e9361f0cb.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Eulophiella', 'https:||live.staticflickr.com|4278|35272508282_9e9361f0cb.jpg']",1
2165,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Saxifragales/Grossulariaceae/Ribes/https:||live.staticflickr.com|4237|35272506732_1c412c3db7.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Saxifragales', 'Grossulariaceae', 'Ribes', 'https:||live.staticflickr.com|4237|35272506732_1c412c3db7.jpg']",1
2166,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Ericales/Ericaceae/Rhododendron/https:||live.staticflickr.com|4220|35272504942_3ff6d7e3e0.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Ericales', 'Ericaceae', 'Rhododendron', 'https:||live.staticflickr.com|4220|35272504942_3ff6d7e3e0.jpg']",1
2167,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Lamiales/Scrophulariaceae/Buddleja,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Lamiales', 'Scrophulariaceae', 'Buddleja']",1
2168,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Lamiales/Scrophulariaceae/Buddleja/https:||live.staticflickr.com|4238|35272502962_41d348f8e4.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Lamiales', 'Scrophulariaceae', 'Buddleja', 'https:||live.staticflickr.com|4238|35272502962_41d348f8e4.jpg']",1
2169,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Brassicales/Brassicaceae/Tchihatchewia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Brassicales', 'Brassicaceae', 'Tchihatchewia']",1
2170,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Brassicales/Brassicaceae/Tchihatchewia/https:||live.staticflickr.com|4217|35399380146_565f7cc9ee.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Brassicales', 'Brassicaceae', 'Tchihatchewia', 'https:||live.staticflickr.com|4217|35399380146_565f7cc9ee.jpg']",1
2171,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Poales,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Poales']",29
2172,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Poales/Poaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Poales', 'Poaceae']",21
2173,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Poales/Poaceae/Cortaderia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Poales', 'Poaceae', 'Cortaderia']",1
2174,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Poales/Poaceae/Cortaderia/https:||live.staticflickr.com|4198|35052105490_d6dabe1779.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Poales', 'Poaceae', 'Cortaderia', 'https:||live.staticflickr.com|4198|35052105490_d6dabe1779.jpg']",1
2175,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Eria,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Eria']",1
2176,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Eria/https:||live.staticflickr.com|4253|35052101570_dbef31d5ff.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Eria', 'https:||live.staticflickr.com|4253|35052101570_dbef31d5ff.jpg']",1
2177,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Iridaceae/Iris/https:||live.staticflickr.com|4272|35052100040_8d6a19a831.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Iridaceae', 'Iris', 'https:||live.staticflickr.com|4272|35052100040_8d6a19a831.jpg']",1
2178,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Ranunculales/Ranunculaceae/Callianthemum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Ranunculales', 'Ranunculaceae', 'Callianthemum']",1
2179,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Ranunculales/Ranunculaceae/Callianthemum/https:||live.staticflickr.com|4277|35052098120_6b0975184f.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Ranunculales', 'Ranunculaceae', 'Callianthemum', 'https:||live.staticflickr.com|4277|35052098120_6b0975184f.jpg']",1
2180,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Orchidaceae/Coelogyne/https:||live.staticflickr.com|4267|35052096740_c17d6ee4d9.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Orchidaceae', 'Coelogyne', 'https:||live.staticflickr.com|4267|35052096740_c17d6ee4d9.jpg']",1
2181,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Cornales/Hydrangeaceae/Philadelphus/https:||live.staticflickr.com|4257|35439064505_7355026672.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Cornales', 'Hydrangeaceae', 'Philadelphus', 'https:||live.staticflickr.com|4257|35439064505_7355026672.jpg']",1
2182,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Celastrales/Celastraceae/Celastrus,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Celastrales', 'Celastraceae', 'Celastrus']",1
2183,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Celastrales/Celastraceae/Celastrus/https:||live.staticflickr.com|4263|35439062605_8d902c2473.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Celastrales', 'Celastraceae', 'Celastrus', 'https:||live.staticflickr.com|4263|35439062605_8d902c2473.jpg']",1
2184,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Brassicales/Brassicaceae/Morisia,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Brassicales', 'Brassicaceae', 'Morisia']",1
2185,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Brassicales/Brassicaceae/Morisia/https:||live.staticflickr.com|4219|35439061135_8efa347527.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Brassicales', 'Brassicaceae', 'Morisia', 'https:||live.staticflickr.com|4219|35439061135_8efa347527.jpg']",1
2186,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Amaryllidaceae/Crinum,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Amaryllidaceae', 'Crinum']",1
2187,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Amaryllidaceae/Crinum/https:||live.staticflickr.com|4213|35439060215_bf37b2c5b2.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Amaryllidaceae', 'Crinum', 'https:||live.staticflickr.com|4213|35439060215_bf37b2c5b2.jpg']",1
2188,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Caryophyllales/Plumbaginaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Caryophyllales', 'Plumbaginaceae']",2
2189,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Caryophyllales/Plumbaginaceae/Armeria,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Caryophyllales', 'Plumbaginaceae', 'Armeria']",1
2190,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Caryophyllales/Plumbaginaceae/Armeria/https:||live.staticflickr.com|4211|35309414831_561f0c3e77.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Caryophyllales', 'Plumbaginaceae', 'Armeria', 'https:||live.staticflickr.com|4211|35309414831_561f0c3e77.jpg']",1
2191,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asterales/Campanulaceae/Campanula/https:||live.staticflickr.com|4227|35439055805_b7bf6cff02.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asterales', 'Campanulaceae', 'Campanula', 'https:||live.staticflickr.com|4227|35439055805_b7bf6cff02.jpg']",1
2192,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Rosales/Rosaceae/Stephanandra,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Rosales', 'Rosaceae', 'Stephanandra']",1
2193,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Rosales/Rosaceae/Stephanandra/https:||live.staticflickr.com|4221|35399358856_f4a626364a.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Rosales', 'Rosaceae', 'Stephanandra', 'https:||live.staticflickr.com|4221|35399358856_f4a626364a.jpg']",1
2194,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Zingiberales/Zingiberaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Zingiberales', 'Zingiberaceae']",3
2195,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Zingiberales/Zingiberaceae/Etlingera,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Zingiberales', 'Zingiberaceae', 'Etlingera']",1
2196,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Zingiberales/Zingiberaceae/Etlingera/https:||live.staticflickr.com|4224|35399357396_a5268875d0.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Zingiberales', 'Zingiberaceae', 'Etlingera', 'https:||live.staticflickr.com|4224|35399357396_a5268875d0.jpg']",1
2197,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Caryophyllales/Polygonaceae/Rheum/https:||live.staticflickr.com|4256|35399356126_a47e0ff208.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Caryophyllales', 'Polygonaceae', 'Rheum', 'https:||live.staticflickr.com|4256|35399356126_a47e0ff208.jpg']",1
2198,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Iridaceae/Crocus,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Iridaceae', 'Crocus']",1
2199,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Iridaceae/Crocus/https:||live.staticflickr.com|4212|35399353926_fd30383b5a.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Iridaceae', 'Crocus', 'https:||live.staticflickr.com|4212|35399353926_fd30383b5a.jpg']",1
2200,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Boraginales,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Boraginales']",9
2201,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Boraginales/Boraginaceae,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Boraginales', 'Boraginaceae']",7
2202,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Boraginales/Boraginaceae/Myosotis,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Boraginales', 'Boraginaceae', 'Myosotis']",1
2203,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Boraginales/Boraginaceae/Myosotis/https:||live.staticflickr.com|4201|34629242583_f77b6ecab6.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Boraginales', 'Boraginaceae', 'Myosotis', 'https:||live.staticflickr.com|4201|34629242583_f77b6ecab6.jpg']",1
2204,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Amaryllidaceae/Allium/https:||live.staticflickr.com|4217|34629240913_9afbe2570b.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Amaryllidaceae', 'Allium', 'https:||live.staticflickr.com|4217|34629240913_9afbe2570b.jpg']",1
2205,Eukarya/Viridiplantae/Streptophyta/Magnoliopsida/Asparagales/Amaryllidaceae/Allium/https:||live.staticflickr.com|4252|35272464792_9fb74acabb.jpg,"['Eukarya', 'Viridiplantae', 'Streptophyta', 'Magnoliopsida', 'Asparagales', 'Amaryllidaceae', 'Allium', 'https:||live.staticflickr.com|4252|35272464792_9fb74acabb.jpg']",1
2206,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Carabidae,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Carabidae']",5
2207,Eukarya/Metazoa/Arthropoda/Insecta/Coleoptera/Carabidae/Arthropterus,"['Eukarya', 'Metazoa', 'Arthropoda', 'Insecta', 'Coleoptera', 'Carabidae', 'Arthropterus']",1
